GEOID,Human,Natural,Undetermined,Unknown,Year
35003,8.0,84.0,,,2013
35005,3.0,1.0,,,2013
35006,14.0,40.0,,,2013
35007,1.0,1.0,,,2013
35013,2.0,2.0,,,2013
35015,14.0,,,,2013
35017,12.0,13.0,,,2013
35019,1.0,,,,2013
35027,4.0,6.0,,,2013
35028,,2.0,,,2013
35031,35.0,11.0,,,2013
35033,,1.0,,,2013
35035,23.0,17.0,,,2013
35039,30.0,107.0,,,2013
35043,30.0,27.0,,,2013
35045,40.0,66.0,,,2013
35047,2.0,12.0,,,2013
35049,9.0,5.0,,,2013
35051,,6.0,,,2013
35053,6.0,9.0,1.0,,2013
35055,17.0,16.0,,,2013
35057,3.0,6.0,,,2013
35059,2.0,,,,2013
35061,22.0,,,,2013
36027,1.0,,,,2013
36037,1.0,,,,2013
36047,2.0,,,,2013
36063,4.0,2.0,,,2013
36081,12.0,,,,2013
36085,1.0,,,,2013
36097,1.0,,,,2013
37011,2.0,,,,2013
37021,1.0,,,,2013
37023,3.0,,,,2013
37027,1.0,,,,2013
37029,,1.0,,,2013
37031,6.0,1.0,,,2013
37039,5.0,1.0,,,2013
37043,2.0,,,,2013
37049,6.0,,,,2013
37053,,,2.0,,2013
37055,,1.0,5.0,,2013
37075,1.0,,,,2013
37087,1.0,,,,2013
37095,2.0,,,,2013
37099,2.0,,,,2013
37111,4.0,,,,2013
37113,3.0,,,,2013
37115,4.0,,,,2013
37121,1.0,,,,2013
37123,9.0,,,,2013
37173,28.0,2.0,,,2013
37175,3.0,1.0,,,2013
37177,1.0,,,,2013
37199,2.0,,,,2013
38005,165.0,1.0,,,2013
38007,3.0,2.0,,,2013
38009,,,2.0,,2013
38019,1.0,,,,2013
38025,1.0,3.0,,,2013
38027,6.0,,,,2013
38053,11.0,23.0,,,2013
38055,13.0,8.0,,,2013
38061,6.0,8.0,,,2013
38071,5.0,,2.0,,2013
38075,1.0,,,,2013
38079,99.0,,,,2013
38085,74.0,1.0,,,2013
39009,2.0,,,,2013
39053,1.0,,,,2013
39073,1.0,,,,2013
39087,15.0,,,,2013
39095,,,1.0,,2013
39123,,,1.0,,2013
39145,1.0,,,,2013
39167,1.0,,,,2013
40001,24.0,,,,2013
40005,1.0,,,,2013
40011,3.0,,,,2013
40015,41.0,1.0,,,2013
40017,1.0,,,,2013
40021,1.0,,,,2013
40031,32.0,,,,2013
40033,3.0,,,,2013
40037,1.0,,,,2013
40039,2.0,,,,2013
40041,6.0,,,,2013
40071,1.0,,,,2013
40075,1.0,1.0,,,2013
40077,1.0,,,,2013
40079,7.0,,,,2013
40081,1.0,,,,2013
40089,9.0,2.0,1.0,,2013
40091,14.0,,,,2013
40095,1.0,,,,2013
40097,1.0,,,,2013
40099,1.0,,,,2013
40107,3.0,,,,2013
40111,3.0,,,,2013
40113,17.0,3.0,,,2013
40115,3.0,1.0,,,2013
40117,3.0,,,,2013
40119,1.0,,,,2013
40125,2.0,,,,2013
40127,4.0,,,,2013
40129,1.0,,,,2013
40133,12.0,,,,2013
40143,1.0,,,,2013
41001,10.0,46.0,,,2013
41003,1.0,2.0,,,2013
41005,32.0,11.0,,,2013
41011,2.0,1.0,,,2013
41013,9.0,43.0,,,2013
41015,,10.0,,,2013
41017,109.0,109.0,,,2013
41019,36.0,115.0,,,2013
41021,,1.0,,,2013
41023,17.0,132.0,,,2013
41025,6.0,74.0,2.0,,2013
41027,11.0,3.0,,,2013
41029,92.0,90.0,,,2013
41031,57.0,14.0,,,2013
41033,118.0,70.0,,,2013
41035,51.0,128.0,1.0,,2013
41037,14.0,84.0,1.0,,2013
41039,43.0,94.0,,,2013
41043,4.0,12.0,,,2013
41045,2.0,40.0,,,2013
41047,5.0,15.0,,,2013
41049,2.0,10.0,1.0,,2013
41051,7.0,,,,2013
41057,1.0,,,,2013
41059,9.0,27.0,,,2013
41061,2.0,20.0,,,2013
41063,1.0,45.0,,,2013
41065,28.0,19.0,1.0,,2013
41069,10.0,20.0,,,2013
42025,1.0,,,,2013
42047,4.0,,,,2013
42053,1.0,,,,2013
42083,1.0,,,,2013
42095,,1.0,,,2013
42103,1.0,,,,2013
42123,3.0,,,,2013
45001,3.0,,,,2013
45011,8.0,2.0,,,2013
45015,12.0,,,,2013
45019,2.0,,,,2013
45023,1.0,,,,2013
45025,1.0,,1.0,,2013
45047,3.0,,,,2013
45053,1.0,,,,2013
45059,1.0,,,,2013
45065,4.0,,,,2013
45071,2.0,,,,2013
45073,1.0,,,,2013
45087,1.0,,,,2013
46005,1.0,,,,2013
46007,10.0,1.0,,,2013
46017,20.0,7.0,,,2013
46023,2.0,,,,2013
46025,1.0,,,,2013
46031,64.0,3.0,,,2013
46033,3.0,13.0,,,2013
46037,1.0,,,,2013
46041,44.0,1.0,,,2013
46047,,2.0,,,2013
46065,3.0,,,,2013
46069,2.0,1.0,,,2013
46071,12.0,1.0,,,2013
46079,1.0,,,,2013
46081,5.0,5.0,,,2013
46085,28.0,1.0,,,2013
46093,1.0,3.0,,,2013
46095,3.0,7.0,,,2013
46101,1.0,,,,2013
46102,112.0,5.0,,,2013
46103,16.0,8.0,,,2013
46105,1.0,,,,2013
46109,,3.0,,,2013
46117,1.0,,,,2013
46121,96.0,51.0,,,2013
46123,1.0,1.0,,,2013
46137,26.0,7.0,,,2013
47019,9.0,,,,2013
47025,1.0,,,,2013
47029,4.0,,,,2013
47059,,1.0,,,2013
47091,2.0,,,,2013
47101,11.0,1.0,,,2013
47123,,1.0,,,2013
47139,6.0,,,,2013
47149,2.0,,,,2013
47155,1.0,1.0,,,2013
47161,1.0,,,,2013
47181,1.0,,,,2013
47187,1.0,,,,2013
48005,6.0,,,,2013
48039,2.0,,,,2013
48043,,3.0,,,2013
48061,3.0,,2.0,,2013
48071,,2.0,1.0,,2013
48199,1.0,,,,2013
48201,1.0,,,,2013
48215,1.0,,2.0,,2013
48225,3.0,,,,2013
48233,1.0,,,,2013
48241,,1.0,,,2013
48245,1.0,4.0,3.0,,2013
48261,1.0,,,,2013
48273,1.0,,,,2013
48321,1.0,,1.0,,2013
48339,5.0,1.0,,,2013
48341,2.0,,,,2013
48373,4.0,,,,2013
48375,3.0,,,,2013
48403,4.0,,,,2013
48405,5.0,,,,2013
48407,5.0,,,,2013
48427,4.0,,5.0,,2013
48453,1.0,,,,2013
48455,4.0,,,,2013
48465,1.0,,,,2013
48471,4.0,1.0,,,2013
48497,2.0,1.0,,,2013
49001,1.0,25.0,,,2013
49003,3.0,10.0,,,2013
49005,22.0,4.0,,,2013
49007,4.0,11.0,,,2013
49009,4.0,13.0,,,2013
49011,3.0,,,,2013
49013,9.0,19.0,,,2013
49015,10.0,15.0,,,2013
49017,7.0,30.0,,,2013
49019,5.0,18.0,,,2013
49021,9.0,42.0,,,2013
49023,4.0,36.0,,,2013
49025,7.0,55.0,,,2013
49027,2.0,21.0,,,2013
49031,1.0,9.0,,,2013
49033,7.0,,,,2013
49035,3.0,3.0,,,2013
49037,10.0,71.0,,,2013
49039,2.0,10.0,,,2013
49041,9.0,22.0,,,2013
49043,2.0,4.0,,,2013
49045,10.0,33.0,,,2013
49047,15.0,39.0,,,2013
49049,4.0,22.0,,,2013
49051,3.0,10.0,,,2013
49053,12.0,42.0,,,2013
49055,1.0,1.0,,,2013
49057,5.0,,,,2013
50003,3.0,,,,2013
50021,1.0,,,,2013
51005,1.0,,,,2013
51009,2.0,,,,2013
51015,4.0,,,,2013
51017,2.0,,,,2013
51045,1.0,,,,2013
51105,1.0,,,,2013
51113,1.0,,,,2013
51139,2.0,,,,2013
51153,6.0,,,,2013
51157,,1.0,,,2013
51163,2.0,,,,2013
51171,1.0,,,,2013
51197,1.0,,,,2013
53003,,6.0,,,2013
53005,13.0,1.0,2.0,,2013
53007,22.0,52.0,,,2013
53009,6.0,1.0,,,2013
53013,,7.0,,,2013
53017,4.0,2.0,,,2013
53019,30.0,34.0,,,2013
53021,,2.0,,,2013
53023,,3.0,,,2013
53025,7.0,2.0,2.0,,2013
53027,9.0,1.0,,,2013
53031,3.0,2.0,,,2013
53033,12.0,4.0,,,2013
53037,15.0,14.0,,,2013
53039,13.0,8.0,,,2013
53041,1.0,7.0,,,2013
53043,,2.0,,,2013
53045,,2.0,,,2013
53047,23.0,69.0,,,2013
53051,3.0,8.0,,,2013
53053,5.0,5.0,,,2013
53057,4.0,6.0,,,2013
53059,18.0,6.0,,,2013
53061,16.0,7.0,,,2013
53063,,3.0,,,2013
53065,24.0,9.0,,,2013
53071,3.0,,2.0,,2013
53073,11.0,11.0,,,2013
53077,99.0,23.0,,,2013
54067,1.0,,,,2013
54071,3.0,1.0,,,2013
55003,1.0,,,,2013
55005,1.0,,,,2013
55027,1.0,,,,2013
55041,4.0,,,,2013
55078,4.0,,,,2013
55083,6.0,,,,2013
55099,2.0,,,,2013
55113,2.0,,,,2013
55115,2.0,,,,2013
55125,19.0,,,,2013
56001,7.0,5.0,,,2013
56003,8.0,4.0,,,2013
56005,1.0,7.0,,,2013
56007,5.0,14.0,,,2013
56009,,5.0,,,2013
56011,2.0,8.0,,,2013
56013,31.0,25.0,,,2013
56017,1.0,3.0,,,2013
56019,,6.0,,,2013
56023,7.0,16.0,,,2013
56025,,12.0,,,2013
56029,10.0,19.0,,,2013
56031,,1.0,,,2013
56033,4.0,2.0,,,2013
56035,5.0,15.0,,,2013
56037,4.0,14.0,,,2013
56039,16.0,21.0,,,2013
56041,,2.0,,,2013
56043,5.0,5.0,,,2013
01015,4.0,,1.0,,2014
01029,2.0,,,,2014
01039,1.0,,,,2014
01079,4.0,,,,2014
01087,4.0,,,,2014
01105,2.0,,,,2014
01121,5.0,,,,2014
01133,3.0,,,,2014
04001,34.0,37.0,,,2014
04003,17.0,9.0,,,2014
04005,94.0,198.0,,,2014
04007,92.0,65.0,,,2014
04009,20.0,18.0,,,2014
04011,,20.0,,,2014
04012,5.0,1.0,,,2014
04013,59.0,7.0,,,2014
04015,42.0,30.0,,,2014
04017,77.0,43.0,,,2014
04019,42.0,19.0,4.0,,2014
04021,41.0,1.0,,,2014
04023,11.0,4.0,,,2014
04025,50.0,35.0,,,2014
04027,7.0,,,,2014
05001,1.0,,,,2014
05005,1.0,,,,2014
05007,,1.0,,,2014
05033,2.0,,,,2014
05047,1.0,,,,2014
05051,6.0,,,,2014
05071,3.0,,,,2014
05083,2.0,,,,2014
05087,2.0,,,,2014
05089,1.0,,,,2014
05097,4.0,2.0,,,2014
05101,7.0,,,,2014
05105,3.0,,,,2014
05113,2.0,,,,2014
05129,9.0,,,,2014
05133,3.0,,,,2014
05137,2.0,,,,2014
05143,2.0,,,,2014
05147,3.0,,,,2014
05149,5.0,,,,2014
06003,8.0,49.0,,,2014
06005,4.0,4.0,,,2014
06007,9.0,,,,2014
06009,3.0,1.0,,,2014
06015,18.0,3.0,,,2014
06017,33.0,20.0,,,2014
06019,28.0,24.0,,,2014
06021,4.0,,1.0,,2014
06023,183.0,8.0,,,2014
06025,23.0,,,,2014
06027,9.0,8.0,,,2014
06029,23.0,1.0,1.0,,2014
06033,5.0,,,,2014
06035,6.0,38.0,,,2014
06037,87.0,6.0,,,2014
06039,27.0,31.0,,,2014
06041,6.0,,,,2014
06043,22.0,17.0,,,2014
06045,29.0,2.0,,,2014
06047,3.0,,,,2014
06049,10.0,89.0,,,2014
06051,28.0,40.0,,,2014
06053,5.0,,,,2014
06057,19.0,10.0,,,2014
06059,11.0,,,,2014
06061,31.0,8.0,,,2014
06063,30.0,71.0,,,2014
06065,80.0,12.0,,,2014
06069,1.0,,,,2014
06071,93.0,17.0,,,2014
06073,81.0,8.0,1.0,,2014
06075,3.0,,,,2014
06079,1.0,,,,2014
06083,4.0,,,,2014
06087,1.0,,,,2014
06089,38.0,3.0,,,2014
06091,8.0,15.0,,,2014
06093,44.0,140.0,,,2014
06099,6.0,,,,2014
06103,3.0,3.0,,,2014
06105,41.0,24.0,,,2014
06107,34.0,23.0,,,2014
06109,26.0,61.0,,,2014
06111,8.0,,,,2014
06115,6.0,,,,2014
08001,2.0,,,,2014
08003,1.0,,,,2014
08007,10.0,32.0,,,2014
08009,1.0,,,,2014
08013,16.0,3.0,,,2014
08015,2.0,5.0,,,2014
08019,1.0,1.0,,,2014
08021,,2.0,,,2014
08027,1.0,1.0,,,2014
08029,5.0,3.0,,,2014
08033,,6.0,,,2014
08035,4.0,8.0,,,2014
08037,17.0,9.0,,,2014
08041,9.0,1.0,,,2014
08043,2.0,6.0,,,2014
08045,7.0,16.0,,,2014
08047,,1.0,,,2014
08049,8.0,1.0,,,2014
08051,1.0,3.0,,,2014
08053,,3.0,,,2014
08055,,2.0,,,2014
08059,4.0,7.0,,,2014
08065,3.0,,,,2014
08067,7.0,49.0,,,2014
08069,10.0,3.0,,,2014
08077,11.0,31.0,,,2014
08079,,1.0,,,2014
08081,4.0,37.0,,,2014
08083,7.0,43.0,,,2014
08085,3.0,17.0,,,2014
08093,8.0,8.0,,,2014
08097,,2.0,,,2014
08101,,1.0,,,2014
08103,1.0,64.0,,,2014
08105,,1.0,,,2014
08107,1.0,1.0,,,2014
08109,2.0,4.0,,,2014
08113,,11.0,,,2014
08117,4.0,1.0,,,2014
08119,3.0,4.0,,,2014
08123,2.0,,,,2014
11001,1.0,,,,2014
12003,1.0,2.0,,,2014
12009,9.0,6.0,3.0,,2014
12021,3.0,41.0,,,2014
12023,2.0,7.0,,,2014
12033,,1.0,,,2014
12037,1.0,2.0,,,2014
12043,1.0,,,,2014
12051,1.0,,1.0,,2014
12055,,1.0,1.0,,2014
12065,,1.0,,,2014
12069,3.0,1.0,,,2014
12073,5.0,3.0,,,2014
12075,,2.0,,,2014
12077,,2.0,,,2014
12083,17.0,3.0,,,2014
12086,4.0,2.0,,,2014
12087,5.0,12.0,,,2014
12099,4.0,3.0,1.0,,2014
12107,,1.0,,,2014
12113,1.0,,,,2014
12127,1.0,,,,2014
12129,5.0,3.0,,,2014
13039,2.0,3.0,,,2014
13049,,3.0,,,2014
13051,1.0,,,,2014
13055,1.0,,,,2014
13111,10.0,,,,2014
13115,1.0,,,,2014
13123,1.0,,,,2014
13137,2.0,,,,2014
13159,3.0,,,,2014
13169,2.0,,1.0,,2014
13187,2.0,,,,2014
13191,,1.0,,,2014
13213,2.0,,,,2014
13241,17.0,,,,2014
13257,2.0,,,,2014
13281,1.0,,,,2014
13291,7.0,,,,2014
13295,2.0,,,,2014
13299,,2.0,,,2014
13311,1.0,,,,2014
16001,152.0,3.0,,,2014
16003,5.0,33.0,,,2014
16005,4.0,5.0,,,2014
16007,13.0,2.0,,,2014
16009,,4.0,,,2014
16011,1.0,3.0,,,2014
16013,8.0,7.0,,,2014
16015,11.0,72.0,,,2014
16017,3.0,26.0,,,2014
16019,4.0,7.0,,,2014
16021,3.0,6.0,,,2014
16023,2.0,4.0,,,2014
16025,,4.0,,,2014
16027,2.0,,,,2014
16029,,1.0,,,2014
16031,3.0,5.0,,,2014
16035,10.0,33.0,,,2014
16037,10.0,6.0,,,2014
16039,10.0,6.0,,,2014
16043,,2.0,,,2014
16045,4.0,4.0,,,2014
16047,2.0,,,,2014
16049,6.0,183.0,,,2014
16053,6.0,,,,2014
16055,13.0,6.0,,,2014
16057,1.0,5.0,,,2014
16059,7.0,24.0,,,2014
16061,4.0,3.0,,,2014
16063,11.0,,,,2014
16069,9.0,2.0,,,2014
16071,,4.0,,,2014
16073,6.0,12.0,,,2014
16075,1.0,,,,2014
16077,,1.0,,,2014
16079,3.0,45.0,,,2014
16081,1.0,3.0,,,2014
16083,2.0,2.0,,,2014
16085,17.0,52.0,,,2014
16087,1.0,11.0,,,2014
17003,3.0,,,,2014
17013,1.0,,,,2014
17015,2.0,,,,2014
17059,2.0,,,,2014
17069,4.0,,,,2014
17077,5.0,,,,2014
17087,2.0,,,,2014
17111,1.0,,,,2014
17127,1.0,,,,2014
17131,1.0,,,,2014
17151,4.0,,,,2014
17181,2.0,,,,2014
17199,,1.0,,,2014
18025,2.0,,,,2014
18071,3.0,,,,2014
18089,3.0,1.0,,,2014
18093,2.0,1.0,,,2014
18101,2.0,,,,2014
18105,2.0,,,,2014
18123,4.0,,,,2014
18127,3.0,,,,2014
18137,1.0,,,,2014
19109,1.0,,,,2014
19115,1.0,,,,2014
19133,1.0,,,,2014
19171,11.0,,,,2014
19193,1.0,,,,2014
20013,1.0,,,,2014
20017,1.0,,,,2014
20031,5.0,,1.0,,2014
20085,9.0,,,,2014
20087,1.0,,,,2014
20107,12.0,,1.0,,2014
20159,,1.0,,,2014
21013,2.0,1.0,,,2014
21051,6.0,,,,2014
21061,2.0,,,,2014
21095,1.0,,,,2014
21109,4.0,,,,2014
21125,5.0,,,,2014
21131,4.0,,,,2014
21143,1.0,,,,2014
21147,14.0,,,,2014
21165,1.0,,,,2014
21189,2.0,,,,2014
21197,3.0,,,,2014
21203,4.0,,,,2014
21205,3.0,,,,2014
21221,2.0,,,,2014
21231,1.0,,,,2014
21235,2.0,,,,2014
21237,1.0,,,,2014
22023,,16.0,3.0,,2014
22039,,,1.0,,2014
22043,4.0,,,,2014
22051,,1.0,,,2014
22059,1.0,,,,2014
22069,2.0,,,,2014
22071,,,2.0,,2014
22073,1.0,,,,2014
22079,9.0,,,,2014
22103,1.0,,,,2014
22111,,,1.0,,2014
22115,5.0,,,,2014
22119,2.0,,,,2014
22125,1.0,,,,2014
23009,3.0,,,,2014
23017,1.0,,,,2014
23025,1.0,,,,2014
24019,2.0,,1.0,,2014
24033,1.0,,,,2014
24041,1.0,,,,2014
24043,5.0,,,,2014
24047,1.0,,,,2014
25001,1.0,,,,2014
25013,1.0,,,,2014
25017,1.0,,,,2014
26001,4.0,,,,2014
26003,1.0,,,,2014
26033,2.0,2.0,,,2014
26041,1.0,1.0,,,2014
26069,13.0,,,,2014
26073,1.0,,,,2014
26085,9.0,,,,2014
26097,4.0,,,,2014
26101,11.0,,,,2014
26105,2.0,1.0,,,2014
26123,19.0,,,,2014
26129,1.0,,,,2014
26135,11.0,,,,2014
26153,1.0,1.0,,,2014
26165,1.0,,,,2014
27001,1.0,2.0,,,2014
27005,69.0,,,,2014
27007,373.0,,,,2014
27017,1.0,,,,2014
27019,1.0,,,,2014
27021,11.0,,,,2014
27027,1.0,,,,2014
27029,18.0,,,,2014
27031,1.0,1.0,,,2014
27041,1.0,,,,2014
27053,3.0,,,,2014
27061,9.0,1.0,,,2014
27071,1.0,,,,2014
27073,1.0,,,,2014
27075,4.0,1.0,,,2014
27087,18.0,,,,2014
27095,6.0,,,,2014
27113,1.0,,,,2014
27119,6.0,,,,2014
27129,1.0,,,,2014
27133,,,1.0,,2014
27137,14.0,2.0,,,2014
27139,1.0,,,,2014
28001,1.0,,,,2014
28021,5.0,,,,2014
28049,3.0,,,,2014
28059,14.0,,3.0,,2014
28063,2.0,,,,2014
28081,1.0,,,,2014
28089,3.0,,,,2014
28103,1.0,,,,2014
28117,1.0,,,,2014
28141,1.0,,,,2014
29009,2.0,,,,2014
29023,3.0,,,,2014
29035,4.0,,,,2014
29043,7.0,,,,2014
29055,5.0,,,,2014
29065,3.0,,,,2014
29067,4.0,,,,2014
29087,3.0,,,,2014
29091,11.0,,,,2014
29093,3.0,,,,2014
29105,2.0,,,,2014
29149,4.0,,,,2014
29153,2.0,,,,2014
29161,2.0,,,,2014
29169,2.0,,,,2014
29179,3.0,,,,2014
29181,1.0,,,,2014
29203,11.0,,,,2014
29209,1.0,,,,2014
29213,9.0,,,,2014
29215,3.0,,,,2014
29221,5.0,,,,2014
29223,5.0,,,,2014
29229,2.0,,,,2014
30001,3.0,6.0,,,2014
30003,51.0,8.0,,,2014
30005,26.0,6.0,,,2014
30007,,1.0,,,2014
30009,3.0,,,,2014
30011,,4.0,,,2014
30013,1.0,2.0,,,2014
30015,12.0,,,,2014
30017,1.0,2.0,,,2014
30023,2.0,,,,2014
30025,,2.0,,,2014
30027,2.0,3.0,,,2014
30029,12.0,35.0,,,2014
30031,13.0,7.0,,,2014
30033,3.0,5.0,,,2014
30035,53.0,3.0,,,2014
30039,3.0,10.0,,,2014
30041,17.0,1.0,,,2014
30043,12.0,3.0,,,2014
30045,,1.0,,,2014
30047,21.0,9.0,,,2014
30049,11.0,3.0,,,2014
30053,26.0,49.0,,,2014
30055,1.0,,,,2014
30057,1.0,1.0,,,2014
30059,,1.0,,,2014
30061,12.0,20.0,,,2014
30063,33.0,30.0,,,2014
30065,1.0,1.0,,,2014
30067,3.0,3.0,,,2014
30069,2.0,9.0,,,2014
30071,1.0,2.0,,,2014
30073,1.0,,,,2014
30075,9.0,14.0,,,2014
30077,3.0,9.0,,,2014
30079,,1.0,,,2014
30081,18.0,32.0,,,2014
30085,63.0,9.0,,,2014
30087,12.0,5.0,,,2014
30089,16.0,46.0,,,2014
30091,1.0,,,,2014
30093,4.0,1.0,,,2014
30095,,1.0,,,2014
30097,,1.0,,,2014
30105,16.0,4.0,,,2014
30107,,1.0,,,2014
30109,,1.0,,,2014
30111,4.0,3.0,,,2014
31001,,,1.0,,2014
31031,1.0,,,,2014
31045,,2.0,,,2014
31073,1.0,,,,2014
31107,2.0,,,,2014
31165,,3.0,,,2014
31171,,1.0,,,2014
31173,18.0,,,,2014
32001,1.0,5.0,,,2014
32003,66.0,22.0,,,2014
32005,11.0,19.0,,,2014
32007,7.0,19.0,,,2014
32009,1.0,,,,2014
32011,1.0,11.0,,,2014
32013,29.0,11.0,,,2014
32015,3.0,6.0,,,2014
32017,2.0,83.0,,,2014
32019,3.0,3.0,,,2014
32021,,1.0,,,2014
32023,2.0,7.0,,,2014
32027,2.0,5.0,,,2014
32029,1.0,,,,2014
32031,15.0,22.0,,,2014
32033,18.0,43.0,,,2014
32510,2.0,3.0,,,2014
33003,2.0,,,,2014
33009,1.0,,,,2014
34041,1.0,,,,2014
35001,22.0,2.0,,,2014
35003,9.0,50.0,,,2014
35005,,1.0,,,2014
35006,26.0,9.0,,,2014
35007,,1.0,,,2014
35013,,2.0,,,2014
35015,15.0,3.0,,,2014
35017,7.0,19.0,,,2014
35021,2.0,,,,2014
35023,1.0,,,,2014
35025,3.0,1.0,,,2014
35027,2.0,13.0,,,2014
35028,,3.0,,,2014
35029,1.0,,,,2014
35031,14.0,9.0,,,2014
35033,,1.0,,,2014
35035,26.0,26.0,,,2014
35039,10.0,64.0,,,2014
35043,25.0,25.0,,,2014
35045,17.0,36.0,,,2014
35047,2.0,6.0,,,2014
35049,8.0,3.0,,,2014
35051,,2.0,,,2014
35053,10.0,6.0,,,2014
35055,17.0,7.0,,,2014
35057,5.0,5.0,,,2014
35059,2.0,,,,2014
35061,21.0,,,,2014
36061,1.0,,,,2014
36063,11.0,,,,2014
36081,11.0,,,,2014
36099,,1.0,,,2014
36103,2.0,,,,2014
37011,1.0,1.0,,,2014
37021,3.0,,,,2014
37023,2.0,1.0,,,2014
37027,2.0,,,,2014
37031,9.0,1.0,,,2014
37039,16.0,1.0,,,2014
37043,3.0,,,,2014
37049,8.0,,,,2014
37053,,1.0,1.0,,2014
37055,3.0,2.0,1.0,,2014
37057,1.0,,,,2014
37075,11.0,,,,2014
37087,3.0,,,,2014
37099,10.0,,,,2014
37103,2.0,,,,2014
37111,10.0,,,,2014
37113,13.0,,,,2014
37115,6.0,,,,2014
37121,3.0,,,,2014
37123,17.0,,,,2014
37173,17.0,,,,2014
37175,5.0,,,,2014
37177,1.0,,,,2014
37187,1.0,,,,2014
37189,1.0,,,,2014
37199,5.0,,,,2014
38005,220.0,,,,2014
38007,3.0,1.0,,,2014
38009,1.0,,,,2014
38019,2.0,,,,2014
38025,3.0,7.0,,,2014
38027,1.0,,,,2014
38035,1.0,,,,2014
38053,11.0,21.0,,,2014
38055,13.0,7.0,,,2014
38061,6.0,4.0,,,2014
38069,,1.0,,,2014
38071,8.0,,,,2014
38079,105.0,,,,2014
38085,79.0,1.0,,,2014
38087,,1.0,,,2014
38095,2.0,,,,2014
39009,3.0,,,,2014
39053,2.0,,,,2014
39073,1.0,,,,2014
39087,25.0,,,,2014
39115,,1.0,,,2014
39145,2.0,,,,2014
39167,1.0,,,,2014
40001,47.0,,,,2014
40003,1.0,,,,2014
40011,1.0,,,,2014
40015,32.0,,,,2014
40017,1.0,,,,2014
40021,6.0,,,,2014
40027,2.0,,,,2014
40031,20.0,1.0,,,2014
40033,1.0,,,,2014
40037,7.0,,,,2014
40041,10.0,,,,2014
40043,2.0,,,,2014
40061,2.0,,,,2014
40063,7.0,,,,2014
40069,1.0,,,,2014
40075,2.0,,,,2014
40079,4.0,1.0,,,2014
40081,3.0,,,,2014
40089,5.0,1.0,,,2014
40091,9.0,,,,2014
40095,2.0,,,,2014
40103,3.0,,,,2014
40107,5.0,,,,2014
40109,1.0,,,,2014
40111,3.0,,,,2014
40113,92.0,,,,2014
40115,,2.0,,,2014
40117,3.0,,,,2014
40119,2.0,,,,2014
40121,1.0,,,,2014
40125,4.0,,,,2014
40127,5.0,,,,2014
40129,5.0,1.0,,,2014
40133,19.0,,,,2014
40135,2.0,,,,2014
41001,15.0,28.0,,,2014
41003,2.0,1.0,,,2014
41005,36.0,46.0,,,2014
41009,1.0,,,,2014
41011,3.0,,,,2014
41013,11.0,70.0,,,2014
41015,1.0,1.0,,,2014
41017,85.0,146.0,,,2014
41019,25.0,129.0,,,2014
41023,16.0,154.0,,,2014
41025,17.0,70.0,,,2014
41027,11.0,7.0,,,2014
41029,81.0,150.0,,,2014
41031,50.0,36.0,,,2014
41033,86.0,11.0,,,2014
41035,25.0,194.0,,,2014
41037,17.0,93.0,,,2014
41039,34.0,145.0,,,2014
41043,4.0,23.0,,,2014
41045,6.0,21.0,,,2014
41047,14.0,22.0,,,2014
41049,2.0,9.0,,,2014
41057,4.0,,,,2014
41059,9.0,16.0,,,2014
41061,4.0,23.0,,,2014
41063,6.0,39.0,,,2014
41065,19.0,63.0,,,2014
41069,2.0,16.0,,,2014
42001,2.0,,,,2014
42047,2.0,,,,2014
42053,1.0,,,,2014
42083,2.0,,,,2014
42103,1.0,,,,2014
42123,1.0,,,,2014
44009,1.0,,,,2014
45001,2.0,,,,2014
45011,5.0,2.0,,,2014
45013,,2.0,,,2014
45015,13.0,,,,2014
45019,2.0,,,,2014
45025,2.0,2.0,,,2014
45037,1.0,1.0,,,2014
45053,2.0,,,,2014
45059,3.0,,,,2014
45065,2.0,,,,2014
45071,1.0,,,,2014
45073,3.0,,,,2014
45087,3.0,,,,2014
46007,10.0,,,,2014
46013,1.0,,,,2014
46017,46.0,4.0,,,2014
46023,2.0,,1.0,,2014
46031,40.0,4.0,,,2014
46033,1.0,7.0,,,2014
46041,22.0,2.0,,,2014
46047,1.0,,,,2014
46065,1.0,1.0,,,2014
46071,4.0,,,,2014
46075,1.0,,,,2014
46081,10.0,2.0,,,2014
46085,22.0,,,,2014
46091,2.0,,,,2014
46093,1.0,1.0,,,2014
46095,5.0,2.0,,,2014
46102,142.0,2.0,,,2014
46103,13.0,5.0,,,2014
46109,3.0,1.0,,,2014
46117,2.0,,,,2014
46121,75.0,30.0,,,2014
46123,1.0,1.0,,,2014
46137,13.0,2.0,,,2014
47019,12.0,,,,2014
47029,4.0,,,,2014
47059,1.0,,,,2014
47091,1.0,,,,2014
47097,1.0,,,,2014
47107,1.0,,,,2014
47123,7.0,,,,2014
47135,1.0,,,,2014
47139,9.0,,,,2014
47155,2.0,2.0,,,2014
47163,3.0,,,,2014
47171,9.0,2.0,,,2014
47179,3.0,,,,2014
47187,1.0,,,,2014
48005,3.0,1.0,,,2014
48017,1.0,,,,2014
48039,4.0,1.0,,,2014
48043,1.0,3.0,,,2014
48053,,1.0,,,2014
48061,1.0,1.0,1.0,,2014
48071,1.0,4.0,1.0,,2014
48109,,1.0,,,2014
48147,,1.0,,,2014
